"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"SPE000760","Speech","753:The Benefits of European Supervision","","The Benefits of European Supervision","by Mario Draghi, President of the EUROPEAN CENTRAL BANK, at the ACPR Conference on Financial Supervision, Paris, 18 September 2018","The Benefits of European Supervision Speech by Mario Draghi, President of the EUROPEAN CENTRAL BANK, at the ACPR Conference on Financial Supervision, Paris, 18 September 2018 It has long been understood that deeper financial integration would lead to a better functioning of Economic and Monetary Union.[1] And when the euro was first introduced there were encouraging signs that this integration was",753.0,"","","",""
"TOP001420","Topic","cross border groups","","","","","",1.0,"['cross border groups']",2.0,""
"TOP001421","Topic","the predominantly bank based nature","","","","","",1.0000001637966864,"['the predominantly bank based nature']",1.0,""
"DAT000573","Date","2018-09-18","","","","","","","","","2018-09-18"
"SPE000761","Speech","754:Economic developments in the euro area","","Economic developments in the euro area","Presentation by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, to the Société Royale d’Economie Politique, Brussels, 17 September 2018","",754.0,"","","",""
"TOP001422","Topic","Economic developments","","","","","",1.0,"['Economic developments', 'real economic developments', 'the economic and financial developments']",5.0,""
"DAT000574","Date","2018-09-17","","","","","","","","","2018-09-17"
"SPE000762","Speech","755:Forward guidance and policy normalisation","","Forward guidance and policy normalisation","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Deutsches Institut für Wirtschaftsforschung, 17 September 2018","Forward guidance and policy normalisation Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Deutsches Institut für Wirtschaftsforschung, 17 September 2018 Forward guidance has become a valuable and effective policy instrument in central banking over recent years. There is by now compelling international evidence confirming that forward guidance has been suc",755.0,"","","",""
"TOP001423","Topic","its June monetary policy meeting","","","","","",1.0000001635868547,"['its June monetary policy meeting']",1.0,""
"SPE000763","Speech","756:European banking supervision – towards a common culture","","European banking supervision – towards a common culture","Statement by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, at The Eurofi Financial Forum 2018, Vienna, 6 September 2018","European banking supervision – towards a common culture Statement by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, at The Eurofi Financial Forum 2018, Vienna, 6 September 2018 Since 2014, we have made huge steps towards establishing a truly European system of banking supervision and embracing ",756.0,"","","",""
"TOP001424","Topic","Just think how we need to treat fit and proper assessments differently from one country to the next","","","","","",1.0000001637824485,"['Just think how we need to treat fit and proper assessments differently from one country to the next']",1.0,""
"TOP001425","Topic","the treatment","","","","","",1.0,"['the treatment']",3.0,""
"DAT000575","Date","2018-09-06","","","","","","","","","2018-09-06"
"SPE000764","Speech","757:Financial stability and the EUROPEAN CENTRAL BANK","","Financial stability and the EUROPEAN CENTRAL BANK","by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, ESCB Legal Conference, Frankfurt, 6 September 2018","Financial stability and the EUROPEAN CENTRAL BANK Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, ESCB Legal Conference, Frankfurt, 6 September 2018 Introduction The growing importance of “financial stability” in the post-crisis public debate The recent crisis put financial stability at the centre of public discussions on how to improve economic resilience. What ",757.0,"","","",""
"TOP001426","Topic","priorities 9","","","","","",1.0000001448708598,"['priorities 9']",1.0,""
"TOP001427","Topic","the stability","","","","","",1.0,"['The stability', 'both stability', 'stability br', 'the stability']",12.0,""
"SPE000765","Speech","758:Creating an enabling environment for pan-European banks in the Banking Union","","Creating an enabling environment for pan-European banks in the Banking Union","Remarks by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Eurofi Financial Forum 2018, Vienna, 5 September 2018","Creating an enabling environment for pan-European banks in the Banking Union Remarks by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Eurofi Financial Forum 2018, Vienna, 5 September 2018 In recent years, the European Union has achieved major progress towards financial integration. We now have a single supervisor and a single resolution authority, and banks are su",758.0,"","","",""
"TOP001428","Topic","Creating an enabling environment for pan European banks in the Banking Union Remarks by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the Eurofi Financial Forum 2018 Vienna 5 September 2018 Creating an enabling environment for pan European banks in the Banking Union Remarks by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the Eurofi Financial Forum 2018 Vienna 5 September 2018 In recent years the European Union has achieved major progress towards financial integration","","","","","",1.000000156408999,"['Creating an enabling environment for pan European banks in the Banking Union Remarks by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the Eurofi Financial Forum 2018 Vienna 5 September 2018 Creating an enabling environment for pan European banks in the Banking Union Remarks by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the Eurofi Financial Forum 2018 Vienna 5 September 2018 In recent years the European Union has achieved major progress towards financial integration']",1.0,""
"DAT000576","Date","2018-09-05","","","","","","","","","2018-09-05"
"SPE000766","Speech","759:Strengthening the European financial industry amid disruptive global challenges","","Strengthening the European financial industry amid disruptive global challenges","by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the European Institute of Financial Regulation (EIFR), Paris, 3 September 2018","Strengthening the European financial industry amid disruptive global challenges Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the European Institute of Financial Regulation (EIFR), Paris, 3 September 2018 Europe’s financial industry still faces a number of challenges. Its continued weak performance, with low price-to-book ratios and meagre profitability, is ",759.0,"","","",""
"TOP001429","Topic","Thus the Payment Services Directive PSD was adopted in 2007 and entered into force in 2009","","","","","",1.0000001671095524,"['Thus the Payment Services Directive PSD was adopted in 2007 and entered into force in 2009']",1.0,""
"DAT000577","Date","2018-09-03","","","","","","","","","2018-09-03"
"SPE000767","Speech","760:The euro area: current status and challenges ahead","","The euro area: current status and challenges ahead","by Luis de Guindos, Vice-President of the EUROPEAN CENTRAL BANK, at La Granda courses, Asturias, 31 August 2018","The euro area: current status and challenges ahead Speech by Luis de Guindos, Vice-President of the EUROPEAN CENTRAL BANK, at La Granda courses, Asturias, 31 August 2018 It is a pleasure to be here at La Granda courses in Asturias. In my remarks today, I would like to review the economic developments in the euro area, explain our recent monetary policy decisions and reflect on the necessary reform",760.0,"","","",""
"DAT000578","Date","2018-08-31","","","","","","","","","2018-08-31"
"SPE000768","Speech","761:Monetary and Macroprudential Policy Interactions","","Monetary and Macroprudential Policy Interactions","Presentation by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the 33rd Annual Congress of European Economic Association, Cologne, 28 August 2018","",761.0,"","","",""
"TOP001430","Topic","Peter Praet","","","","","",1.0,"['Peter Praet']",7.0,""
"DAT000579","Date","2018-08-28","","","","","","","","","2018-08-28"
"SPE000769","Speech","762:20 years of ESCB statistics: Past achievements and future challenges","","20 years of ESCB statistics: Past achievements and future challenges","by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, Ninth EUROPEAN CENTRAL BANK Statistics Conference, ""20 years of ESCB statistics: What's next?"", Frankfurt, 10 July 2018","20 years of ESCB statistics: Past achievements and future challenges Speech by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, Ninth EUROPEAN CENTRAL BANK Statistics Conference, ""20 years of ESCB statistics: What's next?"", Frankfurt, 10 July 2018 Ladies and gentlemen, I believe the words of the ",762.0,"","","",""
"TOP001431","Topic","And cooperation happens not only between institutions but also within institutions the constant feedback loop between departments using the data and those preparing them leads to high quality results","","","","","",1.0000001638931821,"['And cooperation happens not only between institutions but also within institutions the constant feedback loop between departments using the data and those preparing them leads to high quality results']",1.0,""
