"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"SPE000875","Speech","867:Maintaining price stability with unconventional monetary policy measures","","Maintaining price stability with unconventional monetary policy measures","by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the MMF Monetary and Financial Policy Conference, London, 2 October 2017","Maintaining price stability with unconventional monetary policy measures Speech by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the MMF Monetary and Financial Policy Conference, London, 2 October 2017 The euro area continues to experience a solid, broad-based and resilient recovery. Deflationary risks have disappeared and some measures of underlying inflation have ti",867.0,"","","",""
"TOP002321","Topic","Maintaining price stability with unconventional monetary policy measures by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the MMF Monetary and Financial Policy Conference London 2 October 2017 Maintaining price stability with unconventional monetary policy measures Speech by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the MMF Monetary and Financial Policy Conference London 2 October 2017 The euro area continues to experience a solid broad based and resilient recovery","","","","","",1.000000238418579,"['Maintaining price stability with unconventional monetary policy measures by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the MMF Monetary and Financial Policy Conference London 2 October 2017 Maintaining price stability with unconventional monetary policy measures Speech by Peter Praet Member of the Executive Board of the EUROPEAN CENTRAL BANK at the MMF Monetary and Financial Policy Conference London 2 October 2017 The euro area continues to experience a solid broad based and resilient recovery']",1.0,""
"DAT000652","Date","2017-10-02","","","","","","","","","2017-10-02"
"SPE000876","Speech","868:European banking supervision – achievements, challenges and the way forward","","European banking supervision – achievements, challenges and the way forward","by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, at the ESE Conference 2017, Vienna, 28 September 2017","European banking supervision – achievements, challenges and the way forward Speech by Sabine Lautenschläger, Member of the Executive Board of the EUROPEAN CENTRAL BANK and Vice-Chair of the Supervisory Board of the EUROPEAN CENTRAL BANK, at the ESE Conference 2017, Vienna, 28 September 2017 “What does it mean to be human?” This question has preoccupied philosophers for hundreds of years. One of th",868.0,"","","",""
"TOP002322","Topic","Here a level playing field is even more important given that we have a single currency and a single market","","","","","",1.000000238418579,"['Here a level playing field is even more important given that we have a single currency and a single market']",1.0,""
"TOP002323","Topic","It ensures that banks acknowledge the risks they take and build up adequate buffers","","","","","",1.000000238418579,"['It ensures that banks acknowledge the risks they take and build up adequate buffers']",1.0,""
"TOP002324","Topic","So in fact we still have a kind of regulatory hotchpotch in Europe","","","","","",1.000000238418579,"['So in fact we still have a kind of regulatory hotchpotch in Europe']",1.0,""
"DAT000653","Date","2017-09-28","","","","","","","","","2017-09-28"
"SPE000877","Speech","869:The EUROPEAN CENTRAL BANK asset purchase programme and European financial markets (Slides from the presentation)","","The EUROPEAN CENTRAL BANK asset purchase programme and European financial markets (Slides from the presentation)","Presentation by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the TSI Congress Berlin, 28 September 2017","The EUROPEAN CENTRAL BANK asset purchase programme and European financial markets (Slides from the presentation) Presentation by Peter Praet, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the TSI Congress Berlin, 28 September 2017 (Slides available for download) SEE ALSO Find out more about related content Presentation slides Slides",869.0,"","","",""
"TOP002325","Topic","related content Presentation","","","","","",1.0000001485459507,"['SEE ALSO Find out more about related content Presentation Slides from the presentation', 'related content Presentation', 'related content Presentation Slide presentation', 'related content Slides']",11.0,""
"SPE000878","Speech","870:Hearing of the Committee on Economic and Monetary Affairs of the European Parliament","","Hearing of the Committee on Economic and Monetary Affairs of the European Parliament","Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, at the ECON committee of the European Parliament, Brussels, 25 September 2017","Hearing of the Committee on Economic and Monetary Affairs of the European Parliament Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, at the ECON committee of the European Parliament, Brussels, 25 September 2017 Mr Chairman, Honourable Members of the Economic and Monetary Affairs Committee, Ladies and gentlemen, I am very pleased to be back speaking to your committee",870.0,"","","",""
"TOP002326","Topic","With this in mind we will decide later this year on a re calibration of our instruments that maintains the degree of monetary support that the euro area economy still needs to complete its transition to a new balanced growth trajectory characterised by sustained conditions of price stability","","","","","",1.000000238418579,"['With this in mind we will decide later this year on a re calibration of our instruments that maintains the degree of monetary support that the euro area economy still needs to complete its transition to a new balanced growth trajectory characterised by sustained conditions of price stability']",1.0,""
"TOP002327","Topic","In fact transmission through the banking system has become increasingly effective since we began adopting credit easing measures","","","","","",1.000000238418579,"['In fact transmission through the banking system has become increasingly effective since we began adopting credit easing measures']",1.0,""
"TOP002328","Topic","This in turn still requires a very ample degree of monetary policy accommodation","","","","","",1.000000238418579,"['This in turn still requires a very ample degree of monetary policy accommodation']",1.0,""
